user_id,item_id,rating,persona_country,persona_color,persona_price,persona_abv
user_48,19 Crimes Martha's Chard 2020,4,France,Red Wine,high,medium
user_48,7 Deadly Zins Zinfandel 2018,4,France,Red Wine,high,medium
user_48,19 Crimes The Uprising 2020,4,France,Red Wine,high,medium
user_48,19 Crimes Snoop Cali Rose 2020,4,France,Red Wine,high,medium
user_49,Adami Garbel Brut Prosecco,4,Austria,White Wine,high,medium
user_49,19 Crimes Snoop Cali Red 2020,4,Austria,White Wine,high,medium
user_49,Alessandro & Gian Natale Fantino Barbera d'Alba Superiore 2017,4,Austria,White Wine,high,medium
user_49,1924 Scotch Barrel Aged Chardonnay 2018,4,Austria,White Wine,high,medium
user_50,Acinum Extra Dry Prosecco,4,Italy,White Wine,low,medium
user_50,19 Crimes Snoop Cali Red 2020,4,Italy,White Wine,low,medium
user_50,Adami Garbel Brut Prosecco,4,Italy,White Wine,low,medium
user_50,19 Crimes The Punishment Pinot Noir 2020,4,Italy,White Wine,low,medium
user_50,19 Crimes The Warden 2018,4,Italy,White Wine,low,medium
user_50,19 Crimes Snoop Cali Rose 2020,4,Italy,White Wine,low,medium
user_50,12 Linajes Crianza 2014,3,Italy,White Wine,low,medium
user_50,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,White Wine,low,medium
user_51,7 Deadly Zins Zinfandel 2018,4,Italy,Red Wine,high,medium
user_51,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium
user_51,Aia Vecchia Lagone Toscana 2018,4,Italy,Red Wine,high,medium
user_52,19 Crimes Red Blend 2020,3,Italy,Red Wine,high,medium
user_52,19 Crimes Hard Chard 2021,3,Italy,Red Wine,high,medium
user_52,Albert Bichot Bourgogne Vieilles Vignes Pinot Noir 2020,3,Italy,Red Wine,high,medium
user_52,A Mano Primitivo 2019,3,Italy,Red Wine,high,medium
user_52,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium
user_52,19 Crimes Snoop Cali Red 2020,4,Italy,Red Wine,high,medium
user_52,19 Crimes Martha's Chard 2020,4,Italy,Red Wine,high,medium
user_52,19 Crimes The Punishment Pinot Noir 2020,3,Italy,Red Wine,high,medium
user_52,1849 Anonymous Napa Valley Red 2017,4,Italy,Red Wine,high,medium
user_52,12 Linajes Reserva 2012,4,Italy,Red Wine,high,medium
user_53,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,US,Red Wine,medium,medium
user_53,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium
user_53,19 Crimes The Warden 2018,4,US,Red Wine,medium,medium
user_53,Acinum Extra Dry Prosecco,4,US,Red Wine,medium,medium
user_53,Adami Garbel Brut Prosecco,4,US,Red Wine,medium,medium
user_53,19 Crimes Hard Chard 2021,3,US,Red Wine,medium,medium
user_54,19 Crimes The Banished Dark Red 2020,4,Italy,Red Wine,medium,medium
user_54,19 Crimes Snoop Cali Rose 2020,5,Italy,Red Wine,medium,medium
user_54,19 Crimes Red Blend 2020,4,Italy,Red Wine,medium,medium
user_54,Aia Vecchia Lagone Toscana 2018,4,Italy,Red Wine,medium,medium
user_54,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,Red Wine,medium,medium
user_54,Adami Bosco di Gica Prosecco Superiore,5,Italy,Red Wine,medium,medium
user_54,Acinum Extra Dry Prosecco,4,Italy,Red Wine,medium,medium
user_54,12 Linajes Reserva 2012,3,Italy,Red Wine,medium,medium
user_54,Adami Garbel Brut Prosecco,4,Italy,Red Wine,medium,medium
user_55,19 Crimes The Warden 2018,4,US,White Wine,medium,medium
user_55,Adami Garbel Brut Prosecco,4,US,White Wine,medium,medium
user_55,Aia Vecchia Lagone Toscana 2018,3,US,White Wine,medium,medium
user_55,19 Crimes Cabernet Sauvignon 2020,4,US,White Wine,medium,medium
user_55,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,medium,medium
user_55,19 Crimes Snoop Cali Red 2020,5,US,White Wine,medium,medium
user_55,12 Linajes Crianza 2014,4,US,White Wine,medium,medium
user_55,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,White Wine,medium,medium
user_55,Achaval-Ferrer Quimera 2018,4,US,White Wine,medium,medium
user_55,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,medium,medium
user_56,Alamos Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium
user_56,Adobe Road The Shift Red Blend 2016,5,Italy,Red Wine,high,medium
user_56,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Italy,Red Wine,high,medium
user_56,Adaptation by Odette Cabernet Sauvignon 2018,5,Italy,Red Wine,high,medium
user_56,A to Z Rose Bubbles,4,Italy,Red Wine,high,medium
user_56,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium
user_56,Albert Boxler Pinot Gris Grand Cru Brand 2016,4,Italy,Red Wine,high,medium
user_56,Achaval-Ferrer Quimera 2018,4,Italy,Red Wine,high,medium
user_56,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,Red Wine,high,medium
user_56,A to Z Pinot Noir 2019,4,Italy,Red Wine,high,medium
user_57,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Red Wine,low,medium
user_57,Achaval-Ferrer Quimera 2018,4,US,Red Wine,low,medium
user_57,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Red Wine,low,medium
user_57,19 Crimes The Warden 2018,3,US,Red Wine,low,medium
user_57,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium
user_57,Acrobat Pinot Gris 2021,4,US,Red Wine,low,medium
user_57,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,low,medium
user_57,1924 Double Black Red Blend 2020,5,US,Red Wine,low,medium
user_58,A to Z Pinot Noir 2019,4,Argentina,White Wine,low,medium
user_58,19 Crimes Snoop Cali Red 2020,4,Argentina,White Wine,low,medium
user_58,14 Hands Cabernet Sauvignon 2018,3,Argentina,White Wine,low,medium
user_58,Adami Bosco di Gica Prosecco Superiore,4,Argentina,White Wine,low,medium
user_58,19 Crimes Cabernet Sauvignon 2020,4,Argentina,White Wine,low,medium
user_58,Alain Voge Cotes Du Rhone Les Peyrouses 2018,3,Argentina,White Wine,low,medium
user_58,Acinum Extra Dry Prosecco,4,Argentina,White Wine,low,medium
user_59,A to Z Rose Bubbles,4,France,Red Wine,high,medium
user_59,19 Crimes Snoop Cali Red 2020,4,France,Red Wine,high,medium
user_59,Aalto 2019,5,France,Red Wine,high,medium
user_59,Adami Bosco di Gica Prosecco Superiore,5,France,Red Wine,high,medium
user_59,Alamos Red Blend 2020,4,France,Red Wine,high,medium
user_59,12 Linajes Reserva 2012,4,France,Red Wine,high,medium
user_59,19 Crimes Red Blend 2020,4,France,Red Wine,high,medium
user_59,Albert Bichot Cremant de Bourgogne Brut Reserve,4,France,Red Wine,high,medium
user_59,Acinum Extra Dry Prosecco,4,France,Red Wine,high,medium
user_60,A to Z Rose Bubbles,4,US,Red Wine,medium,medium
user_60,1924 Scotch Barrel Aged Chardonnay 2018,4,US,Red Wine,medium,medium
user_60,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,Red Wine,medium,medium
user_60,14 Hands Merlot 2018,4,US,Red Wine,medium,medium
user_60,Acinum Extra Dry Prosecco,4,US,Red Wine,medium,medium
user_60,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium
user_60,Alcance Gran Reserva Carmenere 2015,4,US,Red Wine,medium,medium
user_60,19 Crimes Red Blend 2020,4,US,Red Wine,medium,medium
user_60,14 Hands Cabernet Sauvignon 2018,4,US,Red Wine,medium,medium
user_60,Abbazia di Novacella Kerner 2021,5,US,Red Wine,medium,medium
user_60,Achaval-Ferrer Mendoza Cabernet Sauvignon 2018,4,US,Red Wine,medium,medium
user_60,Adobe Road The Shift Red Blend 2016,4,US,Red Wine,medium,medium
user_61,Agua de Piedra Gran Seleccion Malbec 2021,5,Australia,Sparkling & Champagne,low,medium
user_61,1924 Scotch Barrel Aged Chardonnay 2018,4,Australia,Sparkling & Champagne,low,medium
user_61,Acinum Extra Dry Prosecco,4,Australia,Sparkling & Champagne,low,medium
user_61,19 Crimes Cabernet Sauvignon 2020,3,Australia,Sparkling & Champagne,low,medium
user_62,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Sparkling & Champagne,high,high
user_62,Adami Bosco di Gica Prosecco Superiore,4,US,Sparkling & Champagne,high,high
user_62,Aia Vecchia Lagone Toscana 2018,3,US,Sparkling & Champagne,high,high
user_62,19 Crimes The Banished Dark Red 2020,4,US,Sparkling & Champagne,high,high
user_62,19 Crimes Snoop Cali Red 2020,4,US,Sparkling & Champagne,high,high
user_62,Acinum Extra Dry Prosecco,3,US,Sparkling & Champagne,high,high
user_62,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Sparkling & Champagne,high,high
user_62,A to Z Rose Bubbles,3,US,Sparkling & Champagne,high,high
user_62,A Mano Primitivo 2019,3,US,Sparkling & Champagne,high,high
user_63,19 Crimes Snoop Cali Red 2020,5,New Zealand,White Wine,high,medium
user_63,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,New Zealand,White Wine,high,medium
user_63,Acinum Extra Dry Prosecco,4,New Zealand,White Wine,high,medium
user_63,Adami Garbel Brut Prosecco,4,New Zealand,White Wine,high,medium
user_63,Adami Bosco di Gica Prosecco Superiore,4,New Zealand,White Wine,high,medium
user_63,19 Crimes The Uprising 2020,4,New Zealand,White Wine,high,medium
user_63,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,New Zealand,White Wine,high,medium
user_64,A to Z Rose Bubbles,4,Chile,Red Wine,high,medium
user_64,Achaval-Ferrer Quimera 2018,4,Chile,Red Wine,high,medium
user_64,19 Crimes Snoop Cali Red 2020,4,Chile,Red Wine,high,medium
user_64,14 Hands Merlot 2018,4,Chile,Red Wine,high,medium
user_64,Albert Bichot Cremant de Bourgogne Brut Rose,4,Chile,Red Wine,high,medium
user_64,Acinum Extra Dry Prosecco,4,Chile,Red Wine,high,medium
user_64,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Chile,Red Wine,high,medium
user_65,Achaval-Ferrer Mendoza Malbec 2019,5,Australia,White Wine,medium,medium
user_65,19 Crimes Cabernet Sauvignon 2020,4,Australia,White Wine,medium,medium
user_65,19 Crimes Snoop Cali Red 2020,4,Australia,White Wine,medium,medium
user_65,Adami Garbel Brut Prosecco,4,Australia,White Wine,medium,medium
user_65,19 Crimes Snoop Cali Rose 2020,3,Australia,White Wine,medium,medium
user_66,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Italy,Pink and Rosé,high,medium
user_66,Albert Bichot Cremant de Bourgogne Brut Rose,4,Italy,Pink and Rosé,high,medium
user_66,Aia Vecchia Lagone Toscana 2018,4,Italy,Pink and Rosé,high,medium
user_66,Adobe Road The Shift Red Blend 2016,4,Italy,Pink and Rosé,high,medium
user_66,Agricola de Borja Vina Borgia 2020,3,Italy,Pink and Rosé,high,medium
user_66,19 Crimes Snoop Cali Red 2020,5,Italy,Pink and Rosé,high,medium
user_67,Adami Bosco di Gica Prosecco Superiore,4,Argentina,White Wine,medium,medium
user_67,Albert Boxler Muscat 2016,4,Argentina,White Wine,medium,medium
user_67,Acrobat Pinot Gris 2021,4,Argentina,White Wine,medium,medium
user_67,Aix Rose 2021,4,Argentina,White Wine,medium,medium
user_67,12 Linajes Crianza 2014,4,Argentina,White Wine,medium,medium
user_67,19 Crimes Martha's Chard 2020,4,Argentina,White Wine,medium,medium
user_67,19 Crimes The Banished Dark Red 2020,4,Argentina,White Wine,medium,medium
user_68,Aix Rose 2021,3,US,Red Wine,low,medium
user_68,19 Crimes The Punishment Pinot Noir 2020,4,US,Red Wine,low,medium
user_68,19 Crimes Snoop Cali Rose 2020,4,US,Red Wine,low,medium
user_68,Adelsheim Willamette Valley Chardonnay 2019,4,US,Red Wine,low,medium
user_68,Albert Boxler Pinot Blanc 2016,3,US,Red Wine,low,medium
user_68,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,low,medium
user_68,Acinum Extra Dry Prosecco,3,US,Red Wine,low,medium
user_68,Adami Bosco di Gica Prosecco Superiore,5,US,Red Wine,low,medium
user_68,19 Crimes The Uprising 2020,4,US,Red Wine,low,medium
user_68,19 Crimes Red Blend 2020,4,US,Red Wine,low,medium
user_68,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium
user_69,19 Crimes Cabernet Sauvignon 2020,3,Chile,White Wine,medium,medium
user_69,19 Crimes Snoop Cali Red 2020,4,Chile,White Wine,medium,medium
user_69,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Chile,White Wine,medium,medium
user_69,A to Z Rose Bubbles,3,Chile,White Wine,medium,medium
user_69,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Chile,White Wine,medium,medium
user_69,12 Linajes Reserva 2012,4,Chile,White Wine,medium,medium
user_70,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,Portugal,White Wine,medium,medium
user_70,Adami Bosco di Gica Prosecco Superiore,4,Portugal,White Wine,medium,medium
user_70,Aia Vecchia Lagone Toscana 2018,4,Portugal,White Wine,medium,medium
user_70,19 Crimes Cabernet Sauvignon 2020,4,Portugal,White Wine,medium,medium
user_70,Adami Garbel Brut Prosecco,4,Portugal,White Wine,medium,medium
user_70,7 Moons Red Blend 2020,5,Portugal,White Wine,medium,medium
user_70,19 Crimes The Punishment Pinot Noir 2020,3,Portugal,White Wine,medium,medium
user_70,19 Crimes Hard Chard 2021,3,Portugal,White Wine,medium,medium
user_70,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Portugal,White Wine,medium,medium
user_70,Acinum Extra Dry Prosecco,3,Portugal,White Wine,medium,medium
user_70,A to Z Rose Bubbles,3,Portugal,White Wine,medium,medium
user_70,19 Crimes Red Blend 2020,4,Portugal,White Wine,medium,medium
user_71,A to Z Essence Pinot Noir 2017,4,Argentina,Red Wine,high,medium
user_71,Albert Boxler Gewurztraminer Grand Cru Brand 2016,4,Argentina,Red Wine,high,medium
user_71,Adaptation by Odette Cabernet Sauvignon 2018,5,Argentina,Red Wine,high,medium
user_71,14 Hands Cabernet Sauvignon 2018,4,Argentina,Red Wine,high,medium
user_71,Agricola de Borja Vina Borgia 2020,3,Argentina,Red Wine,high,medium
user_71,19 Crimes Cabernet Sauvignon 2020,3,Argentina,Red Wine,high,medium
user_71,19 Crimes Red Blend 2020,4,Argentina,Red Wine,high,medium
user_71,Adami Garbel Brut Prosecco,4,Argentina,Red Wine,high,medium
user_71,Albert Boxler Gewurztraminer 2015,4,Argentina,Red Wine,high,medium
user_71,19 Crimes Snoop Cali Red 2020,5,Argentina,Red Wine,high,medium
user_71,Adami Bosco di Gica Prosecco Superiore,4,Argentina,Red Wine,high,medium
user_72,Achaval-Ferrer Mendoza Malbec 2019,5,France,Red Wine,medium,medium
user_72,19 Crimes The Uprising 2020,4,France,Red Wine,medium,medium
user_72,19 Crimes The Banished Dark Red 2020,4,France,Red Wine,medium,medium
user_73,7 Deadly Zins Zinfandel 2018,4,US,Red Wine,high,medium
user_73,Alain Brumont Chateau Bouscasse Madiran 2016,4,US,Red Wine,high,medium
user_73,A to Z Rose Bubbles,4,US,Red Wine,high,medium
user_73,Agricola de Borja Vina Borgia 2020,3,US,Red Wine,high,medium
user_73,12 Linajes Crianza 2014,4,US,Red Wine,high,medium
user_73,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Red Wine,high,medium
user_73,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,US,Red Wine,high,medium
user_73,Acinum Extra Dry Prosecco,3,US,Red Wine,high,medium
user_74,19 Crimes Snoop Cali Red 2020,4,Portugal,Red Wine,high,medium
user_74,Acinum Extra Dry Prosecco,3,Portugal,Red Wine,high,medium
user_74,Adami Bosco di Gica Prosecco Superiore,4,Portugal,Red Wine,high,medium
user_74,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Portugal,Red Wine,high,medium
user_74,Adami Garbel Brut Prosecco,4,Portugal,Red Wine,high,medium
user_74,19 Crimes The Banished Dark Red 2020,4,Portugal,Red Wine,high,medium
user_75,19 Crimes The Punishment Pinot Noir 2020,3,Spain,Red Wine,medium,medium
user_75,Adami Garbel Brut Prosecco,4,Spain,Red Wine,medium,medium
user_75,1849 Anonymous Napa Valley Red 2017,5,Spain,Red Wine,medium,medium
user_75,Adami Bosco di Gica Prosecco Superiore,4,Spain,Red Wine,medium,medium
user_75,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Spain,Red Wine,medium,medium
user_75,A to Z Rose Bubbles,4,Spain,Red Wine,medium,medium
user_75,Acrobat Pinot Noir 2019,4,Spain,Red Wine,medium,medium
user_75,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Spain,Red Wine,medium,medium
user_75,Aix Rose 2021,3,Spain,Red Wine,medium,medium
user_75,19 Crimes Snoop Cali Red 2020,4,Spain,Red Wine,medium,medium
user_75,Acinum Extra Dry Prosecco,3,Spain,Red Wine,medium,medium
user_76,Aia Vecchia Lagone Toscana 2018,4,US,Red Wine,medium,medium
user_76,12 Linajes Reserva 2012,5,US,Red Wine,medium,medium
user_76,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium
user_76,A to Z Pinot Noir 2019,4,US,Red Wine,medium,medium
user_76,Acinum Extra Dry Prosecco,3,US,Red Wine,medium,medium
user_76,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,medium,medium
user_77,Adami Bosco di Gica Prosecco Superiore,4,Italy,Sparkling & Champagne,medium,medium
user_77,19 Crimes Red Blend 2020,4,Italy,Sparkling & Champagne,medium,medium
user_77,19 Crimes Snoop Cali Red 2020,4,Italy,Sparkling & Champagne,medium,medium
user_77,Adami Garbel Brut Prosecco,4,Italy,Sparkling & Champagne,medium,medium
user_77,1924 Double Black Red Blend 2020,5,Italy,Sparkling & Champagne,medium,medium
user_77,Alcance Gran Reserva Carmenere 2015,4,Italy,Sparkling & Champagne,medium,medium
user_77,7 Deadly Zins Zinfandel 2018,3,Italy,Sparkling & Champagne,medium,medium
user_77,Agua de Piedra Gran Seleccion Malbec 2021,4,Italy,Sparkling & Champagne,medium,medium
user_77,Albert Boxler Edelswicker Reserve 2019,5,Italy,Sparkling & Champagne,medium,medium
user_77,14 Hands Cabernet Sauvignon 2018,4,Italy,Sparkling & Champagne,medium,medium
user_78,A to Z Pinot Noir 2019,4,Portugal,Red Wine,high,medium
user_78,Acinum Extra Dry Prosecco,3,Portugal,Red Wine,high,medium
user_78,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Portugal,Red Wine,high,medium
user_78,Adami Bosco di Gica Prosecco Superiore,4,Portugal,Red Wine,high,medium
user_78,19 Crimes Snoop Cali Red 2020,5,Portugal,Red Wine,high,medium
user_79,19 Crimes Snoop Cali Red 2020,4,US,Sparkling & Champagne,low,medium
user_79,19 Crimes The Banished Dark Red 2020,4,US,Sparkling & Champagne,low,medium
user_79,Aix Rose 2021,3,US,Sparkling & Champagne,low,medium
user_79,Albert Boxler Pinot Blanc 2016,3,US,Sparkling & Champagne,low,medium
user_79,Acrobat Pinot Noir 2019,3,US,Sparkling & Champagne,low,medium
user_79,19 Crimes Red Blend 2020,4,US,Sparkling & Champagne,low,medium
user_80,Alain Brumont Chateau Bouscasse Madiran 2016,3,US,Red Wine,high,medium
user_80,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium
user_80,19 Crimes Snoop Cali Red 2020,4,US,Red Wine,high,medium
user_80,19 Crimes Cabernet Sauvignon 2020,3,US,Red Wine,high,medium
user_80,Acinum Extra Dry Prosecco,3,US,Red Wine,high,medium
user_80,Aia Vecchia Lagone Toscana 2018,4,US,Red Wine,high,medium
user_80,Albert Boxler Muscat 2016,4,US,Red Wine,high,medium
user_81,Adami Bosco di Gica Prosecco Superiore,4,France,White Wine,medium,medium
user_81,A to Z Rose Bubbles,4,France,White Wine,medium,medium
user_81,Acinum Extra Dry Prosecco,3,France,White Wine,medium,medium
user_81,Alexakis Kotsifali Syrah 2016,3,France,White Wine,medium,medium
user_81,Aia Vecchia Lagone Toscana 2018,4,France,White Wine,medium,medium
user_81,19 Crimes Snoop Cali Red 2020,4,France,White Wine,medium,medium
user_81,Albert Bichot Cremant de Bourgogne Brut Rose,4,France,White Wine,medium,medium
user_81,Albert Boxler Pinot Blanc 2016,4,France,White Wine,medium,medium
user_81,14 Hands Cabernet Sauvignon 2018,4,France,White Wine,medium,medium
user_81,Albert Boxler Gewurztraminer Grand Cru Brand 2016,4,France,White Wine,medium,medium
user_82,12 Linajes Reserva 2012,4,Germany,White Wine,medium,medium
user_82,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Germany,White Wine,medium,medium
user_82,1849 Anonymous Napa Valley Red 2017,4,Germany,White Wine,medium,medium
user_82,Agua de Piedra Gran Seleccion Malbec 2021,5,Germany,White Wine,medium,medium
user_82,Achaval-Ferrer Mendoza Malbec 2019,5,Germany,White Wine,medium,medium
user_82,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Germany,White Wine,medium,medium
user_82,Adami Bosco di Gica Prosecco Superiore,4,Germany,White Wine,medium,medium
user_82,Acrobat Pinot Gris 2021,5,Germany,White Wine,medium,medium
user_82,19 Crimes Cabernet Sauvignon 2020,3,Germany,White Wine,medium,medium
user_82,1000 Stories Bourbon Barrel Aged Gold Rush Red 2018,3,Germany,White Wine,medium,medium
user_83,Alain Voge Cotes Du Rhone Les Peyrouses 2018,4,France,Red Wine,high,medium
user_83,19 Crimes Martha's Chard 2020,4,France,Red Wine,high,medium
user_83,Acinum Extra Dry Prosecco,4,France,Red Wine,high,medium
user_83,Adami Garbel Brut Prosecco,4,France,Red Wine,high,medium
user_83,Adami Bosco di Gica Prosecco Superiore,4,France,Red Wine,high,medium
user_83,19 Crimes The Banished Dark Red 2020,4,France,Red Wine,high,medium
user_83,Albert Boxler Gewurztraminer 2015,4,France,Red Wine,high,medium
user_83,19 Crimes Snoop Cali Red 2020,4,France,Red Wine,high,medium
user_83,Albert Boxler Muscat 2016,4,France,Red Wine,high,medium
user_84,A to Z Essence Pinot Noir 2017,4,US,Red Wine,high,medium
user_84,Agua de Piedra Gran Seleccion Malbec 2021,5,US,Red Wine,high,medium
user_84,19 Crimes The Uprising 2020,4,US,Red Wine,high,medium
user_84,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Red Wine,high,medium
user_84,Acinum Extra Dry Prosecco,4,US,Red Wine,high,medium
user_84,19 Crimes Cabernet Sauvignon 2020,3,US,Red Wine,high,medium
user_84,Alexakis Kotsifali Syrah 2016,4,US,Red Wine,high,medium
user_84,14 Hands Cabernet Sauvignon 2018,3,US,Red Wine,high,medium
user_84,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,high,medium
user_84,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,US,Red Wine,high,medium
user_85,A to Z Rose Bubbles,4,Chile,White Wine,medium,medium
user_85,Adami Bosco di Gica Prosecco Superiore,4,Chile,White Wine,medium,medium
user_85,14 Hands Cabernet Sauvignon 2018,3,Chile,White Wine,medium,medium
user_85,12 Linajes Reserva 2012,4,Chile,White Wine,medium,medium
user_85,100 Nails Ranch Cabernet Sauvignon 2018,4,Chile,White Wine,medium,medium
user_85,19 Crimes Snoop Cali Red 2020,4,Chile,White Wine,medium,medium
user_85,1924 Double Black Red Blend 2020,5,Chile,White Wine,medium,medium
user_85,Acinum Extra Dry Prosecco,4,Chile,White Wine,medium,medium
user_85,Adami Garbel Brut Prosecco,4,Chile,White Wine,medium,medium
user_86,A to Z Rose Bubbles,4,France,Red Wine,high,medium
user_86,14 Hands Cabernet Sauvignon 2018,4,France,Red Wine,high,medium
user_86,19 Crimes Cabernet Sauvignon 2020,4,France,Red Wine,high,medium
user_86,19 Crimes Snoop Cali Red 2020,5,France,Red Wine,high,medium
user_86,Aia Vecchia Lagone Toscana 2018,4,France,Red Wine,high,medium
user_86,Adami Bosco di Gica Prosecco Superiore,4,France,Red Wine,high,medium
user_86,Aix Rose 2021,4,France,Red Wine,high,medium
user_86,Alamos Cabernet Sauvignon 2020,4,France,Red Wine,high,medium
user_86,12 Linajes Reserva 2012,4,France,Red Wine,high,medium
user_86,19 Crimes The Uprising 2020,4,France,Red Wine,high,medium
user_86,19 Crimes The Punishment Pinot Noir 2020,3,France,Red Wine,high,medium
user_86,Albert Bichot Bourgogne Vieilles Vignes Pinot Noir 2020,4,France,Red Wine,high,medium
user_87,A to Z Rose Bubbles,4,US,Red Wine,medium,medium
user_87,12 Linajes Crianza 2014,5,US,Red Wine,medium,medium
user_87,19 Crimes Snoop Cali Rose 2020,3,US,Red Wine,medium,medium
user_87,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium
user_87,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,medium,medium
user_87,Albert Boxler Chasselas 2017,4,US,Red Wine,medium,medium
user_87,Aia Vecchia Lagone Toscana 2018,4,US,Red Wine,medium,medium
user_88,12 Linajes Reserva 2012,4,US,Red Wine,medium,medium
user_88,Adobe Road The Shift Red Blend 2016,4,US,Red Wine,medium,medium
user_88,Albert Boxler Edelswicker Reserve 2019,5,US,Red Wine,medium,medium
user_88,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium
user_88,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,medium,medium
user_89,Aix Rose 2021,4,Italy,Red Wine,high,medium
user_89,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium
user_89,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,Red Wine,high,medium
user_89,19 Crimes Red Blend 2020,4,Italy,Red Wine,high,medium
user_89,19 Crimes Martha's Chard 2020,4,Italy,Red Wine,high,medium
user_89,Albert Bichot Cremant de Bourgogne Brut Rose,4,Italy,Red Wine,high,medium
user_89,19 Crimes The Uprising 2020,4,Italy,Red Wine,high,medium
user_89,Albino Rocca Barbaresco 2015,4,Italy,Red Wine,high,medium
user_90,19 Crimes The Banished Dark Red 2020,5,US,Red Wine,low,medium
user_90,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium
user_90,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,low,medium
user_90,A to Z Rose Bubbles,4,US,Red Wine,low,medium
user_90,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,low,medium
user_90,19 Crimes Red Blend 2020,4,US,Red Wine,low,medium
user_91,1000 Stories Bourbon Barrel Aged Chardonnay 2019,5,US,White Wine,medium,medium
user_91,19 Crimes Snoop Cali Red 2020,5,US,White Wine,medium,medium
user_91,100 Nails Ranch Cabernet Sauvignon 2018,3,US,White Wine,medium,medium
user_91,Albert Boxler Muscat 2016,4,US,White Wine,medium,medium
user_91,Aix Rose 2021,4,US,White Wine,medium,medium
user_91,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,medium,medium
user_91,19 Crimes Cabernet Sauvignon 2020,3,US,White Wine,medium,medium
user_91,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,US,White Wine,medium,medium
user_91,19 Crimes Snoop Cali Rose 2020,4,US,White Wine,medium,medium
user_91,Albert Boxler Gewurztraminer Grand Cru Brand 2016,4,US,White Wine,medium,medium
user_92,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Australia,Red Wine,low,low
user_92,19 Crimes The Uprising 2020,5,Australia,Red Wine,low,low
user_92,Acinum Extra Dry Prosecco,4,Australia,Red Wine,low,low
user_92,Agua de Piedra Gran Seleccion Malbec 2021,5,Australia,Red Wine,low,low
