user_id,item_id,rating,persona_country,persona_color,persona_price,persona_abv,variety,country_norm,color_simple,price_level,abv_level,ABV,Ratings,Ratingsnum,Prices
user_47,19 Crimes Snoop Cali Red 2020,4,US,White Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_47,Alamos Cabernet Sauvignon 2020,4,US,White Wine,low,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.8,10,11.99
user_47,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,White Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_48,19 Crimes Snoop Cali Red 2020,4,France,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_48,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,France,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_48,14 Hands Cabernet Sauvignon 2018,4,France,Red Wine,high,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.7,31,11.99
user_48,19 Crimes Martha's Chard 2020,4,France,Red Wine,high,medium,Chardonnay,US,White Wine,low,medium,13.8,3.8,24,13.99
user_48,7 Deadly Zins Zinfandel 2018,4,France,Red Wine,high,medium,"""Zinfandel",US,Red Wine,low,medium,,3.8,18,14.99
user_48,19 Crimes The Uprising 2020,4,France,Red Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_48,19 Crimes Snoop Cali Rose 2020,4,France,Red Wine,high,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_49,Adami Garbel Brut Prosecco,4,Austria,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_49,19 Crimes Snoop Cali Red 2020,4,Austria,White Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_49,Alessandro & Gian Natale Fantino Barbera d'Alba Superiore 2017,4,Austria,White Wine,high,medium,"""Barbera",US,Red Wine,medium,medium,,3.6,6,25.99
user_49,1924 Scotch Barrel Aged Chardonnay 2018,4,Austria,White Wine,high,medium,Chardonnay,US,White Wine,low,high,14.5,3.7,8,15.99
user_50,Acinum Extra Dry Prosecco,4,Italy,White Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_50,19 Crimes Snoop Cali Red 2020,4,Italy,White Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_50,Adami Garbel Brut Prosecco,4,Italy,White Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_50,19 Crimes The Punishment Pinot Noir 2020,4,Italy,White Wine,low,medium,Pinot Noir,Australia,Red Wine,low,medium,13.5,3.7,31,9.99
user_50,19 Crimes The Warden 2018,4,Italy,White Wine,low,medium,"""Syrah/Shiraz",Australia,Red Wine,medium,medium,,3.7,12,20.99
user_50,19 Crimes Snoop Cali Rose 2020,4,Italy,White Wine,low,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_50,12 Linajes Crianza 2014,3,Italy,White Wine,low,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,17,31.99
user_50,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,White Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_51,7 Deadly Zins Zinfandel 2018,4,Italy,Red Wine,high,medium,"""Zinfandel",US,Red Wine,low,medium,,3.8,18,14.99
user_51,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_51,Aia Vecchia Lagone Toscana 2018,4,Italy,Red Wine,high,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_52,19 Crimes Red Blend 2020,3,Italy,Red Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_52,19 Crimes Hard Chard 2021,3,Italy,Red Wine,high,medium,Chardonnay,Australia,White Wine,medium,high,14.0,3.0,13,20.99
user_52,Albert Bichot Bourgogne Vieilles Vignes Pinot Noir 2020,3,Italy,Red Wine,high,medium,"""Pinot Noir",France,Red Wine,medium,medium,,3.5,6,25.99
user_52,A Mano Primitivo 2019,3,Italy,Red Wine,high,medium,"""Primitivo",US,Red Wine,low,medium,,3.0,8,14.99
user_52,19 Crimes Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_52,19 Crimes Snoop Cali Red 2020,4,Italy,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_52,19 Crimes Martha's Chard 2020,4,Italy,Red Wine,high,medium,Chardonnay,US,White Wine,low,medium,13.8,3.8,24,13.99
user_52,19 Crimes The Punishment Pinot Noir 2020,3,Italy,Red Wine,high,medium,Pinot Noir,Australia,Red Wine,low,medium,13.5,3.7,31,9.99
user_52,1849 Anonymous Napa Valley Red 2017,4,Italy,Red Wine,high,medium,"""Other Red Blends",US,Red Wine,medium,medium,,3.9,9,42.99
user_52,12 Linajes Reserva 2012,4,Italy,Red Wine,high,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_53,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,5,US,Red Wine,medium,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_53,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_53,19 Crimes The Warden 2018,4,US,Red Wine,medium,medium,"""Syrah/Shiraz",Australia,Red Wine,medium,medium,,3.7,12,20.99
user_53,Acinum Extra Dry Prosecco,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_53,Adami Garbel Brut Prosecco,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_53,19 Crimes Hard Chard 2021,3,US,Red Wine,medium,medium,Chardonnay,Australia,White Wine,medium,high,14.0,3.0,13,20.99
user_54,19 Crimes The Banished Dark Red 2020,4,Italy,Red Wine,medium,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_54,19 Crimes Snoop Cali Rose 2020,5,Italy,Red Wine,medium,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_54,19 Crimes Red Blend 2020,4,Italy,Red Wine,medium,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_54,Aia Vecchia Lagone Toscana 2018,4,Italy,Red Wine,medium,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_54,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,Red Wine,medium,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_54,Adami Bosco di Gica Prosecco Superiore,5,Italy,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_54,Acinum Extra Dry Prosecco,4,Italy,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_54,12 Linajes Reserva 2012,3,Italy,Red Wine,medium,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_54,Adami Garbel Brut Prosecco,4,Italy,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_55,19 Crimes The Warden 2018,4,US,White Wine,medium,medium,"""Syrah/Shiraz",Australia,Red Wine,medium,medium,,3.7,12,20.99
user_55,Adami Garbel Brut Prosecco,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_55,Aia Vecchia Lagone Toscana 2018,3,US,White Wine,medium,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_55,19 Crimes Cabernet Sauvignon 2020,4,US,White Wine,medium,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_55,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,White Wine,medium,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_55,19 Crimes Snoop Cali Red 2020,5,US,White Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_55,12 Linajes Crianza 2014,4,US,White Wine,medium,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,17,31.99
user_55,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_55,Achaval-Ferrer Quimera 2018,4,US,White Wine,medium,medium,"""Bordeaux Red Blends",France,Red Wine,medium,medium,,4.2,18,39.99
user_55,Adami Bosco di Gica Prosecco Superiore,4,US,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_56,Alamos Cabernet Sauvignon 2020,4,Italy,Red Wine,high,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.8,10,11.99
user_56,Adobe Road The Shift Red Blend 2016,5,Italy,Red Wine,high,medium,"""Other Red Blends",US,Red Wine,high,medium,,4.3,12,59.99
user_56,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Italy,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_56,Adaptation by Odette Cabernet Sauvignon 2018,5,Italy,Red Wine,high,medium,"""Cabernet Sauvignon",US,Red Wine,high,medium,,4.9,5,84.99
user_56,A to Z Rose Bubbles,4,Italy,Red Wine,high,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_56,Adami Bosco di Gica Prosecco Superiore,4,Italy,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_56,Albert Boxler Pinot Gris Grand Cru Brand 2016,4,Italy,Red Wine,high,medium,"""Pinot Gris/Grigio",US,White Wine,high,medium,,4.6,7,81.99
user_56,Achaval-Ferrer Quimera 2018,4,Italy,Red Wine,high,medium,"""Bordeaux Red Blends",France,Red Wine,medium,medium,,4.2,18,39.99
user_56,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Italy,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_56,A to Z Pinot Noir 2019,4,Italy,Red Wine,high,medium,"""Pinot Noir",US,Red Wine,medium,medium,,4.1,23,22.99
user_57,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Red Wine,low,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_57,Achaval-Ferrer Quimera 2018,4,US,Red Wine,low,medium,"""Bordeaux Red Blends",France,Red Wine,medium,medium,,4.2,18,39.99
user_57,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Red Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_57,19 Crimes The Warden 2018,3,US,Red Wine,low,medium,"""Syrah/Shiraz",Australia,Red Wine,medium,medium,,3.7,12,20.99
user_57,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_57,Acrobat Pinot Gris 2021,4,US,Red Wine,low,medium,Pinot Gris/Grigio,US,White Wine,low,medium,13.0,4.3,17,12.99
user_57,19 Crimes Snoop Cali Red 2020,5,US,Red Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_57,1924 Double Black Red Blend 2020,5,US,Red Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,9,11.99
user_58,A to Z Pinot Noir 2019,4,Argentina,White Wine,low,medium,"""Pinot Noir",US,Red Wine,medium,medium,,4.1,23,22.99
user_58,19 Crimes Snoop Cali Red 2020,4,Argentina,White Wine,low,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_58,14 Hands Cabernet Sauvignon 2018,3,Argentina,White Wine,low,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.7,31,11.99
user_58,Adami Bosco di Gica Prosecco Superiore,4,Argentina,White Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_58,19 Crimes Cabernet Sauvignon 2020,4,Argentina,White Wine,low,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_58,Alain Voge Cotes Du Rhone Les Peyrouses 2018,3,Argentina,White Wine,low,medium,"""Syrah/Shiraz",US,Red Wine,medium,medium,,3.0,5,29.99
user_58,Acinum Extra Dry Prosecco,4,Argentina,White Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_59,A to Z Rose Bubbles,4,France,Red Wine,high,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_59,19 Crimes Snoop Cali Red 2020,4,France,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_59,Aalto 2019,5,France,Red Wine,high,medium,"""Tempranillo",Spain,Red Wine,high,medium,,4.0,6,63.99
user_59,Adami Bosco di Gica Prosecco Superiore,5,France,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_59,Alamos Red Blend 2020,4,France,Red Wine,high,medium,"""Other Red Blends",US,Red Wine,low,medium,,4.3,8,11.99
user_59,12 Linajes Reserva 2012,4,France,Red Wine,high,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_59,19 Crimes Red Blend 2020,4,France,Red Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_59,Albert Bichot Cremant de Bourgogne Brut Reserve,4,France,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_59,Acinum Extra Dry Prosecco,4,France,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_60,A to Z Rose Bubbles,4,US,Red Wine,medium,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_60,1924 Scotch Barrel Aged Chardonnay 2018,4,US,Red Wine,medium,medium,Chardonnay,US,White Wine,low,high,14.5,3.7,8,15.99
user_60,Albert Bichot Cremant de Bourgogne Brut Reserve,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_60,14 Hands Merlot 2018,4,US,Red Wine,medium,medium,"""Merlot",US,Red Wine,low,medium,,3.8,11,11.99
user_60,Acinum Extra Dry Prosecco,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_60,Adami Bosco di Gica Prosecco Superiore,4,US,Red Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_60,Alcance Gran Reserva Carmenere 2015,4,US,Red Wine,medium,medium,Carmenere,Chile,Red Wine,medium,high,14.5,3.9,24,25.99
user_60,19 Crimes Red Blend 2020,4,US,Red Wine,medium,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_60,14 Hands Cabernet Sauvignon 2018,4,US,Red Wine,medium,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.7,31,11.99
user_60,Abbazia di Novacella Kerner 2021,5,US,Red Wine,medium,medium,"""Other White Wine",US,White Wine,medium,medium,,4.2,8,21.99
user_60,Achaval-Ferrer Mendoza Cabernet Sauvignon 2018,4,US,Red Wine,medium,medium,"""Cabernet Sauvignon",US,Red Wine,low,medium,,3.6,7,18.99
user_60,Adobe Road The Shift Red Blend 2016,4,US,Red Wine,medium,medium,"""Other Red Blends",US,Red Wine,high,medium,,4.3,12,59.99
user_61,Agua de Piedra Gran Seleccion Malbec 2021,5,Australia,Sparkling & Champagne,low,medium,"""Malbec",US,Red Wine,low,medium,,4.9,23,14.99
user_61,1924 Scotch Barrel Aged Chardonnay 2018,4,Australia,Sparkling & Champagne,low,medium,Chardonnay,US,White Wine,low,high,14.5,3.7,8,15.99
user_61,Acinum Extra Dry Prosecco,4,Australia,Sparkling & Champagne,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_61,19 Crimes Cabernet Sauvignon 2020,3,Australia,Sparkling & Champagne,low,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_62,Albert Bichot Cremant de Bourgogne Brut Rose,4,US,Sparkling & Champagne,high,high,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_62,Adami Bosco di Gica Prosecco Superiore,4,US,Sparkling & Champagne,high,high,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_62,Aia Vecchia Lagone Toscana 2018,3,US,Sparkling & Champagne,high,high,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_62,19 Crimes The Banished Dark Red 2020,4,US,Sparkling & Champagne,high,high,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_62,19 Crimes Snoop Cali Red 2020,4,US,Sparkling & Champagne,high,high,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_62,Acinum Extra Dry Prosecco,3,US,Sparkling & Champagne,high,high,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_62,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,US,Sparkling & Champagne,high,high,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_62,A to Z Rose Bubbles,3,US,Sparkling & Champagne,high,high,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_62,A Mano Primitivo 2019,3,US,Sparkling & Champagne,high,high,"""Primitivo",US,Red Wine,low,medium,,3.0,8,14.99
user_63,19 Crimes Snoop Cali Red 2020,5,New Zealand,White Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_63,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,New Zealand,White Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_63,Acinum Extra Dry Prosecco,4,New Zealand,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_63,Adami Garbel Brut Prosecco,4,New Zealand,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_63,Adami Bosco di Gica Prosecco Superiore,4,New Zealand,White Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_63,19 Crimes The Uprising 2020,4,New Zealand,White Wine,high,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_63,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,New Zealand,White Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_64,A to Z Rose Bubbles,4,Chile,Red Wine,high,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_64,Achaval-Ferrer Quimera 2018,4,Chile,Red Wine,high,medium,"""Bordeaux Red Blends",France,Red Wine,medium,medium,,4.2,18,39.99
user_64,19 Crimes Snoop Cali Red 2020,4,Chile,Red Wine,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_64,14 Hands Merlot 2018,4,Chile,Red Wine,high,medium,"""Merlot",US,Red Wine,low,medium,,3.8,11,11.99
user_64,Albert Bichot Cremant de Bourgogne Brut Rose,4,Chile,Red Wine,high,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_64,Acinum Extra Dry Prosecco,4,Chile,Red Wine,high,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_64,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Chile,Red Wine,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_65,Achaval-Ferrer Mendoza Malbec 2019,5,Australia,White Wine,medium,medium,"""Malbec",US,Red Wine,medium,medium,,4.5,12,20.99
user_65,19 Crimes Cabernet Sauvignon 2020,4,Australia,White Wine,medium,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_65,19 Crimes Snoop Cali Red 2020,4,Australia,White Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_65,Adami Garbel Brut Prosecco,4,Australia,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_65,19 Crimes Snoop Cali Rose 2020,3,Australia,White Wine,medium,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_66,Adriano Marco e Vittorio Basarin Barbaresco 2018,4,Italy,Pink and Rosé,high,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,56,32.99
user_66,Albert Bichot Cremant de Bourgogne Brut Rose,4,Italy,Pink and Rosé,high,medium,"""Sparkling Rosé",France,Sparkling & Champagne,medium,medium,,4.1,30,39.99
user_66,Aia Vecchia Lagone Toscana 2018,4,Italy,Pink and Rosé,high,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_66,Adobe Road The Shift Red Blend 2016,4,Italy,Pink and Rosé,high,medium,"""Other Red Blends",US,Red Wine,high,medium,,4.3,12,59.99
user_66,Agricola de Borja Vina Borgia 2020,3,Italy,Pink and Rosé,high,medium,"""Grenache",US,Red Wine,low,medium,,3.3,5,9.99
user_66,19 Crimes Snoop Cali Red 2020,5,Italy,Pink and Rosé,high,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_67,Adami Bosco di Gica Prosecco Superiore,4,Argentina,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_67,Albert Boxler Muscat 2016,4,Argentina,White Wine,medium,medium,"""Muscat",US,White Wine,medium,medium,,3.9,6,44.99
user_67,Acrobat Pinot Gris 2021,4,Argentina,White Wine,medium,medium,Pinot Gris/Grigio,US,White Wine,low,medium,13.0,4.3,17,12.99
user_67,Aix Rose 2021,4,Argentina,White Wine,medium,medium,"""Rosé",US,Red Wine,medium,medium,,3.7,23,20.99
user_67,12 Linajes Crianza 2014,4,Argentina,White Wine,medium,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,17,31.99
user_67,19 Crimes Martha's Chard 2020,4,Argentina,White Wine,medium,medium,Chardonnay,US,White Wine,low,medium,13.8,3.8,24,13.99
user_67,19 Crimes The Banished Dark Red 2020,4,Argentina,White Wine,medium,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.2,32,16.99
user_68,Aix Rose 2021,3,US,Red Wine,low,medium,"""Rosé",US,Red Wine,medium,medium,,3.7,23,20.99
user_68,19 Crimes The Punishment Pinot Noir 2020,4,US,Red Wine,low,medium,Pinot Noir,Australia,Red Wine,low,medium,13.5,3.7,31,9.99
user_68,19 Crimes Snoop Cali Rose 2020,4,US,Red Wine,low,medium,Rosé,US,Red Wine,low,low,10.5,3.9,32,13.99
user_68,Adelsheim Willamette Valley Chardonnay 2019,4,US,Red Wine,low,medium,"""Chardonnay",US,White Wine,medium,medium,,4.0,5,27.99
user_68,Albert Boxler Pinot Blanc 2016,3,US,Red Wine,low,medium,"""Pinot Blanc",US,White Wine,medium,medium,,3.6,12,42.99
user_68,19 Crimes Cabernet Sauvignon 2020,4,US,Red Wine,low,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_68,Acinum Extra Dry Prosecco,3,US,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,3.8,90,13.99
user_68,Adami Bosco di Gica Prosecco Superiore,5,US,Red Wine,low,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_68,19 Crimes The Uprising 2020,4,US,Red Wine,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,4.1,41,11.99
user_68,19 Crimes Red Blend 2020,4,US,Red Wine,low,medium,Other Red Blends,Australia,Red Wine,low,medium,0.0,3.9,50,9.99
user_68,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,US,Red Wine,low,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_69,19 Crimes Cabernet Sauvignon 2020,3,Chile,White Wine,medium,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_69,19 Crimes Snoop Cali Red 2020,4,Chile,White Wine,medium,medium,Other Red Blends,US,Red Wine,low,medium,0.0,4.3,126,13.99
user_69,Adriano Marco e Vittorio Sanadaive Barbaresco 2018,4,Chile,White Wine,medium,medium,"""Nebbiolo",US,Red Wine,medium,medium,,4.4,59,31.99
user_69,A to Z Rose Bubbles,3,Chile,White Wine,medium,medium,Sparkling Rosé,US,Sparkling & Champagne,low,medium,12.5,3.9,48,18.99
user_69,Albert Bichot Cremant de Bourgogne Brut Reserve,4,Chile,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",France,Sparkling & Champagne,medium,medium,,3.9,25,26.99
user_69,12 Linajes Reserva 2012,4,Chile,White Wine,medium,medium,"""Tempranillo",Spain,Red Wine,medium,medium,,3.9,33,39.99
user_70,1000 Stories Bourbon Barrel Aged Zinfandel 2020,4,Portugal,White Wine,medium,medium,Zinfandel,US,Red Wine,low,high,15.5,3.8,11,18.99
user_70,Adami Bosco di Gica Prosecco Superiore,4,Portugal,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.3,142,19.99
user_70,Aia Vecchia Lagone Toscana 2018,4,Portugal,White Wine,medium,medium,"""Bordeaux Red Blends",France,Red Wine,low,medium,,3.8,35,17.99
user_70,19 Crimes Cabernet Sauvignon 2020,4,Portugal,White Wine,medium,medium,Cabernet Sauvignon,Australia,Red Wine,low,medium,0.0,3.9,68,10.99
user_70,Adami Garbel Brut Prosecco,4,Portugal,White Wine,medium,medium,"""Non-Vintage Sparkling Wine",US,Sparkling & Champagne,low,medium,,4.1,72,15.99
user_70,7 Moons Red Blend 2020,5,Portugal,White Wine,medium,medium,Other Red Blends,Chile,Red Wine,low,medium,0.0,4.6,7,14.99
user_70,19 Crimes The Punishment Pinot Noir 2020,3,Portugal,White Wine,medium,medium,Pinot Noir,Australia,Red Wine,low,medium,13.5,3.7,31,9.99
user_70,19 Crimes Hard Chard 2021,3,Portugal,White Wine,medium,medium,Chardonnay,Australia,White Wine,medium,high,14.0,3.0,13,20.99
